alm_date,alm_time,inci_no,exp_no,station,number,st_prefix,street,st_type,st_suffix,apt_room,city,state,zip,combined adress,rmz,latitude,longitude,inci_type,descript,mutl_aid,disp_date,disp_time,arv_date,arv_time,ctrl_date,ctrl_time,clr_date,clr_time,shift,alarms,district,app_supp,per_supp,app_ems,per_ems,app_rescue,per_rescue,app_other,per_other,prop_use,descript_b
01-Feb-12,00:57:59,12-0000370,0,2,100,,HAWK RIDGE,DR,,,IOWA CITY,IA,52242,100  HAWK RIDGE DR  IOWA CITY IA 52242,0005.00,0,0,733,Smoke detector activation due to malfunction,N,01-Feb-12,00:56:38,01-Feb-12,01:04:38,,,01-Feb-12,01:14:50,A,1,02,4,12,0,0,0,0,0,0,429,Multifamily dwelling
01-Feb-12,12:32:38,12-0000375,0,2,50,,NEWTON,RD,,,IOWA CITY,IA,52242,50  NEWTON RD  IOWA CITY IA 52242,0023.00,0,0,744,"Detector activation, no fire - unintentional",N,01-Feb-12,12:31:19,01-Feb-12,12:38:30,,,01-Feb-12,12:48:36,B,1,02,4,11,0,0,0,0,0,0,241,"Adult education center, college classroom"
01-Feb-12,15:57:34,12-0000380,0,1,1851,,MELROSE,AVE,,110,IOWA CITY,IA,52240,1851  MELROSE AVE  IOWA CITY IA 52240,0004.00,0,0,311,"Medical assist, assist EMS crew",N,01-Feb-12,15:56:09,01-Feb-12,16:06:37,,,01-Feb-12,16:24:00,B,1,02,1,0,0,3,0,0,0,0,429,Multifamily dwelling
02-Feb-12,01:01:32,12-0000386,0,1,32,S,CLINTON,ST,,,IOWA CITY,IA,52240,32 S CLINTON ST  IOWA CITY IA 52240,0021.00,0,0,311,"Medical assist, assist EMS crew",N,02-Feb-12,01:00:18,02-Feb-12,01:04:34,,,02-Feb-12,01:10:32,B,1,01,0,0,1,4,0,0,0,0,963,Street or road in commercial area
02-Feb-12,14:53:57,12-0000391,0,4,152,,BOWLING GREEN PL,GRN,,,IOWA CITY,IA,52240,152  BOWLING GREEN PL GRN  IOWA CITY IA 52240,0013.00,0,0,550,"Public service assistance, Other",N,02-Feb-12,14:52:31,02-Feb-12,15:01:26,,,02-Feb-12,15:13:28,A,1,04,0,0,0,0,0,0,1,3,419,1 or 2 family dwelling
03-Feb-12,08:23:26,12-0000396,0,4,15,,SILVERCREST,PL,,,IOWA CITY,IA,52240,15  SILVERCREST PL  IOWA CITY IA 52240,0105.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,03-Feb-12,08:20:55,03-Feb-12,08:31:02,,,03-Feb-12,08:48:37,B,1,03,0,0,1,3,0,0,0,0,311,"24-hour care Nursing homes, 4 or more persons"
03-Feb-12,15:13:10,12-0000401,0,1,332,,ELLIS,AVE,,,IOWA CITY,IA,52242,332  ELLIS AVE  IOWA CITY IA 52242,0023.00,0,0,311,"Medical assist, assist EMS crew",N,03-Feb-12,15:12:00,03-Feb-12,15:18:23,,,03-Feb-12,15:23:32,B,1,01,0,0,1,3,0,0,0,0,439,"Boarding/rooming house, residential hotels"
04-Feb-12,01:11:16,12-0000406,0,1,620,S,LUCAS,ST,,,IOWA CITY,IA,52240,620 S LUCAS ST  IOWA CITY IA 52240,0016.00,0,0,311,"Medical assist, assist EMS crew",N,04-Feb-12,01:06:46,04-Feb-12,01:15:30,,,04-Feb-12,01:21:57,B,1,01,1,0,0,3,0,0,0,0,429,Multifamily dwelling
05-Feb-12,00:18:57,12-0000411,0,1,320,E,WASHINGTON,ST,,11B,IOWA CITY,IA,52240,320 E WASHINGTON ST  IOWA CITY IA 52240,0021.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,05-Feb-12,00:14:52,05-Feb-12,00:20:49,,,05-Feb-12,00:36:05,C,1,01,0,0,1,4,0,0,0,0,429,Multifamily dwelling
05-Feb-12,07:21:23,12-0000416,0,1,613,E,COLLEGE,ST,,,IOWA CITY,IA,52240,613 E COLLEGE ST  IOWA CITY IA 52240,0016.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,05-Feb-12,07:20:21,05-Feb-12,07:24:02,,,05-Feb-12,07:27:58,B,1,01,1,3,0,0,0,0,0,0,419,1 or 2 family dwelling
05-Feb-12,21:03:39,12-0000421,0,1,928,,MAIDEN,LN,,,IOWA CITY,IA,52240,928  MAIDEN LN  IOWA CITY IA 52240,0017.00,0,0,311,"Medical assist, assist EMS crew",N,05-Feb-12,21:02:58,05-Feb-12,21:07:25,,,05-Feb-12,21:10:54,B,1,01,0,0,1,3,0,0,0,0,162,Bar or nightclub
06-Feb-12,06:53:56,12-0000426,0,4,56,,HICKORY HEIGHTS,LN,,,IOWA CITY,IA,52240,56  HICKORY HEIGHTS LN  IOWA CITY IA 52240,0001.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,06-Feb-12,06:53:02,06-Feb-12,06:56:54,,,06-Feb-12,07:13:10,C,1,04,1,4,0,0,0,0,0,0,419,1 or 2 family dwelling
06-Feb-12,15:13:55,12-0000431,0,1,105,,RIVER,ST,,,IOWA CITY,IA,52245,105  RIVER ST  IOWA CITY IA 52245,0023.00,0,0,311,"Medical assist, assist EMS crew",N,06-Feb-12,15:12:52,06-Feb-12,15:19:45,,,06-Feb-12,15:27:31,C,1,01,1,3,0,0,0,0,0,0,241,"Adult education center, college classroom"
07-Feb-12,10:06:27,12-0000436,0,1,700,,KIRKWOOD,AVE,,,IOWA CITY,IA,52240,700  KIRKWOOD AVE  IOWA CITY IA 52240,0017.00,0,0,611,Dispatched & cancelled en route,N,07-Feb-12,10:06:17,,,,,07-Feb-12,10:09:39,A,1,01,1,4,0,0,0,0,0,0,962,"Residential street, road or residential driveway"
07-Feb-12,13:04:18,12-0000441,0,2,,S,RIVERSIDE,DR,,,IOWA CITY,IA,52242, S RIVERSIDE DR  IOWA CITY IA 52242,0104.00,0,0,311,"Medical assist, assist EMS crew",N,07-Feb-12,13:01:13,07-Feb-12,13:11:59,,,07-Feb-12,13:18:35,A,1,02,1,3,0,1,0,0,0,0,961,Highway or divided highway
07-Feb-12,18:06:38,12-0000446,0,1,610,,BELDON,AVE,,,IOWA CITY,IA,52240,610  BELDON AVE  IOWA CITY IA 52240,0023.00,0,0,740,"Unintentional transmission of alarm, Other",N,07-Feb-12,18:04:04,07-Feb-12,18:19:27,,,07-Feb-12,18:22:08,A,1,01,4,11,0,0,0,0,0,0,419,1 or 2 family dwelling
08-Feb-12,06:06:56,12-0000451,0,2,1355,,SHANNON,DR,,237,IOWA CITY,IA,52240,1355  SHANNON DR  IOWA CITY IA 52240,0004.00,0,0,554,Assist invalid,N,08-Feb-12,06:04:32,08-Feb-12,06:16:10,,,08-Feb-12,06:20:31,A,1,02,1,4,0,0,0,0,0,0,459,Residential board and care
08-Feb-12,11:23:01,12-0000456,0,2,2423,,WALDEN,RD,,237,IOWA CITY,IA,52242,2423  WALDEN RD  IOWA CITY IA 52242,0004.00,0,0,311,"Medical assist, assist EMS crew",N,08-Feb-12,11:19:51,08-Feb-12,11:29:50,,,08-Feb-12,11:40:00,C,1,02,0,0,1,4,0,0,0,0,459,Residential board and care
08-Feb-12,19:33:52,12-0000461,0,1,210,S,CLINTON,ST,,,IOWA CITY,IA,52240,210 S CLINTON ST  IOWA CITY IA 52240,0021.00,0,0,700,"False alarm or false call, Other",N,08-Feb-12,19:32:49,08-Feb-12,19:38:24,,,08-Feb-12,19:43:43,C,1,01,1,3,0,0,0,0,0,0,161,Restaurant or cafeteria
09-Feb-12,10:38:05,12-0000466,0,4,1546,,BURESH,AVE,,,IOWA CITY,IA,52245,1546  BURESH AVE  IOWA CITY IA 52245,0001.00,0,0,381,Rescue or EMS standby,N,09-Feb-12,10:36:33,09-Feb-12,10:38:05,,,09-Feb-12,14:00:00,A,1,04,1,3,0,0,0,0,0,0,648,Sanitation utility
09-Feb-12,15:44:20,12-0000471,0,4,3425,,LOWER WEST BRANCH RD,RD,,,IOWA CITY,IA,52245,3425  LOWER WEST BRANCH RD RD  IOWA CITY IA 52245,0013.00,0,0,550,"Public service assistance, Other",N,09-Feb-12,15:43:14,09-Feb-12,15:46:01,,,09-Feb-12,15:56:57,A,1,04,0,0,0,0,0,0,1,3,419,1 or 2 family dwelling
10-Feb-12,01:28:34,12-0000476,0,1,614,S,JOHNSON,ST,,1,IOWA CITY,IA,52240,614 S JOHNSON ST  IOWA CITY IA 52240,0016.00,0,0,611,Dispatched & cancelled en route,N,10-Feb-12,01:27:26,,,,,10-Feb-12,01:33:09,A,1,01,1,4,0,0,0,0,0,0,429,Multifamily dwelling
10-Feb-12,14:07:36,12-0000481,0,1,1930,,LAKESIDE,DR,,,IOWA CITY,IA,52240,1930  LAKESIDE DR  IOWA CITY IA 52240,0018.00,0,0,710,"Malicious, mischievous false call, Other",N,10-Feb-12,14:05:53,10-Feb-12,14:14:37,,,10-Feb-12,14:21:10,B,1,03,4,11,0,0,0,0,0,0,213,"Elementary school, including kindergarten"
10-Feb-12,21:23:03,12-0000486,0,2,4515,,MELROSE,AVE,,,IOWA CITY,IA,52240,4515  MELROSE AVE  IOWA CITY IA 52240,0004.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,10-Feb-12,21:20:10,10-Feb-12,21:28:23,,,10-Feb-12,21:50:00,B,1,02,1,3,0,0,0,0,0,0,323,"Asylum, mental institution"
11-Feb-12,10:19:12,12-0000491,0,1,320,S,DUBUQUE,ST,,210,IOWA CITY,IA,52240,320 S DUBUQUE ST  IOWA CITY IA 52240,0016.00,0,0,311,"Medical assist, assist EMS crew",N,11-Feb-12,10:17:34,11-Feb-12,10:23:00,,,11-Feb-12,10:30:00,A,1,01,0,0,1,3,0,0,0,0,429,Multifamily dwelling
11-Feb-12,18:44:13,12-0000496,0,1,319,E,WASHINGTON,ST,,215,IOWA CITY,IA,52240,319 E WASHINGTON ST  IOWA CITY IA 52240,0021.00,0,0,651,"Smoke scare, odor of smoke",N,11-Feb-12,18:42:30,11-Feb-12,18:46:26,,,11-Feb-12,19:04:23,A,1,01,4,10,0,0,0,0,0,0,599,Business office
12-Feb-12,01:59:49,12-0000501,0,1,13,S,LINN,ST,,,IOWA CITY,IA,52240,13 S LINN ST  IOWA CITY IA 52240,0021.00,0,0,311,"Medical assist, assist EMS crew",N,12-Feb-12,01:58:33,12-Feb-12,02:03:47,,,12-Feb-12,02:09:35,A,1,01,0,3,1,0,0,0,0,0,162,Bar or nightclub
12-Feb-12,09:00:44,12-0000506,0,1,1010,S,GILBERT,ST,,,IOWA CITY,IA,52240,1010 S GILBERT ST  IOWA CITY IA 52240,0017.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,12-Feb-12,08:59:41,12-Feb-12,09:04:36,,,12-Feb-12,09:15:55,B,1,01,1,4,0,0,0,0,0,0,596,Post office or mailing firms
12-Feb-12,16:03:08,12-0000511,0,1,729,N,DUBUQUE,ST,,,IOWA CITY,IA,52240,729 N DUBUQUE ST  IOWA CITY IA 52240,0021.00,0,0,743,"Smoke detector activation, no fire - unintentional",N,12-Feb-12,16:01:56,12-Feb-12,16:03:45,12-Feb-12,16:05:30,12-Feb-12,16:12:43,B,1,01,4,11,0,0,0,0,0,0,462,"Sorority house, fraternity house"
12-Feb-12,20:53:05,12-0000516,0,1,620,S,JOHNSON,ST,,7,IOWA CITY,IA,52240,620 S JOHNSON ST  IOWA CITY IA 52240,0016.00,0,0,311,"Medical assist, assist EMS crew",N,12-Feb-12,20:52:09,12-Feb-12,20:56:56,,,12-Feb-12,21:10:17,B,1,01,1,0,0,4,0,0,0,0,429,Multifamily dwelling
13-Feb-12,16:47:50,12-0000521,0,1,540,E,JEFFERSON,ST,,301,IOWA CITY,IA,52245,540 E JEFFERSON ST  IOWA CITY IA 52245,0011.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,13-Feb-12,16:46:50,13-Feb-12,16:50:51,,,13-Feb-12,17:12:25,C,1,01,0,0,1,4,0,0,0,0,340,"Clinics, doctors offices, hemodialysis cntr, other"
14-Feb-12,11:00:27,12-0000526,0,3,913,,WILLOW,ST,,8,IOWA CITY,IA,52240,913  WILLOW ST  IOWA CITY IA 52240,0014.00,0,0,311,"Medical assist, assist EMS crew",N,14-Feb-12,10:59:46,14-Feb-12,11:06:28,,,14-Feb-12,11:20:25,B,1,03,0,0,1,3,0,0,0,0,429,Multifamily dwelling
14-Feb-12,18:11:26,12-0000531,0,2,2530,,WESTWINDS,DR,,,IOWA CITY,IA,52246,2530  WESTWINDS DR  IOWA CITY IA 52246,0004.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,14-Feb-12,18:10:36,14-Feb-12,18:15:11,,,14-Feb-12,18:22:07,B,1,02,1,4,0,0,0,0,0,0,519,"Food and beverage sales, grocery store"
14-Feb-12,20:58:12,12-0000536,0,1,300,N,CLINTON,ST,,,IOWA CITY,IA,52240,300 N CLINTON ST  IOWA CITY IA 52240,0011.00,0,0,412,Gas leak (natural gas or LPG),N,14-Feb-12,20:55:13,14-Feb-12,21:10:40,,,14-Feb-12,21:42:28,B,1,01,1,0,0,0,0,0,1,8,960,"Street, Other"
15-Feb-12,10:40:39,12-0000541,0,1,418,,HAWAII,CT,,,IOWA CITY,IA,52246,418  HAWAII CT  IOWA CITY IA 52246,0004.00,0,0,311,"Medical assist, assist EMS crew",N,15-Feb-12,10:39:19,15-Feb-12,10:48:56,,,15-Feb-12,10:58:12,C,1,02,0,0,1,3,0,0,0,0,965,Vehicle parking area
15-Feb-12,14:49:07,12-0000546,0,1,627,,IOWA,AVE,,3,IOWA CITY,IA,52240,627  IOWA AVE  IOWA CITY IA 52240,0016.00,0,0,733,Smoke detector activation due to malfunction,N,15-Feb-12,14:45:22,15-Feb-12,14:49:57,,,15-Feb-12,15:06:02,C,1,01,1,4,0,0,0,0,0,0,429,Multifamily dwelling
15-Feb-12,17:57:12,12-0000551,0,1,227.5,E,WASHINGTON,ST,,,IOWA CITY,IA,52240,227.5 E WASHINGTON ST  IOWA CITY IA 52240,0021.00,0,0,6511,Smoke from smoking materials,N,15-Feb-12,17:55:52,15-Feb-12,18:00:05,,,15-Feb-12,18:20:11,C,1,01,4,11,0,0,0,0,0,0,429,Multifamily dwelling
16-Feb-12,11:56:00,12-0000556,0,2,3850,,ROHRET,RD,,,IOWA CITY,IA,52240,3850  ROHRET RD  IOWA CITY IA 52240,0004.00,0,0,710,"Malicious, mischievous false call, Other",N,16-Feb-12,11:53:29,16-Feb-12,12:02:59,,,16-Feb-12,12:09:37,A,1,02,4,12,0,0,0,0,0,0,213,"Elementary school, including kindergarten"
16-Feb-12,20:02:06,12-0000561,0,1,444,,WOODRIDGE,AVE,,,IOWA CITY,IA,52240,444  WOODRIDGE AVE  IOWA CITY IA 52240,0001.00,0,0,743,"Smoke detector activation, no fire - unintentional",N,16-Feb-12,20:00:23,16-Feb-12,20:09:19,,,16-Feb-12,20:11:16,A,1,01,4,12,0,0,0,0,0,0,419,1 or 2 family dwelling
17-Feb-12,02:15:18,12-0000566,0,3,430,,SOUTHGATE,AVE,,,IOWA CITY,IA,52240,430  SOUTHGATE AVE  IOWA CITY IA 52240,0018.00,0,0,311,"Medical assist, assist EMS crew",N,17-Feb-12,02:13:54,17-Feb-12,02:20:09,,,17-Feb-12,02:27:02,A,1,03,0,0,1,4,0,0,0,0,322,Alcohol or substance abuse recovery center
17-Feb-12,19:07:28,12-0000571,0,1,1104,S,GILBERT,ST,,,IOWA CITY,IA,52240,1104 S GILBERT ST  IOWA CITY IA 52240,0017.00,0,0,311,"Medical assist, assist EMS crew",N,17-Feb-12,19:06:49,17-Feb-12,19:12:19,,,17-Feb-12,19:17:12,C,1,01,0,4,1,0,0,0,0,0,599,Business office
18-Feb-12,01:10:21,12-0000576,0,1,308,S,GILBERT,ST,,1125,IOWA CITY,IA,52240,308 S GILBERT ST  IOWA CITY IA 52240,0016.00,0,0,311,"Medical assist, assist EMS crew",N,18-Feb-12,01:09:06,18-Feb-12,01:13:32,,,18-Feb-12,01:18:20,C,1,01,0,0,1,3,0,0,0,0,429,Multifamily dwelling
18-Feb-12,23:19:53,12-0000581,0,2,739,,MICHAEL,ST,,57,IOWA CITY,IA,52242,739  MICHAEL ST  IOWA CITY IA 52242,0005.00,0,0,311,"Medical assist, assist EMS crew",N,18-Feb-12,23:19:01,18-Feb-12,23:25:32,,,18-Feb-12,23:26:06,A,1,02,1,0,0,3,0,0,0,0,429,Multifamily dwelling
19-Feb-12,08:04:10,12-0000586,0,4,3661,,ROCHESTER,AVE,,,IOWA CITY,IA,52240,3661  ROCHESTER AVE  IOWA CITY IA 52240,0001.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,19-Feb-12,08:02:58,19-Feb-12,08:09:58,,,19-Feb-12,08:24:58,B,1,04,0,0,1,3,0,0,0,0,311,"24-hour care Nursing homes, 4 or more persons"
19-Feb-12,14:10:37,12-0000591,0,1,320,E,WASHINGTON,ST,,4B,IOWA CITY,IA,52240,320 E WASHINGTON ST  IOWA CITY IA 52240,0021.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,19-Feb-12,14:08:59,19-Feb-12,14:12:28,,,19-Feb-12,14:23:25,B,1,01,0,0,1,4,0,0,0,0,429,Multifamily dwelling
19-Feb-12,19:20:11,12-0000596,0,2,31,,VALLEY,AVE,,Apt. #3,IOWA CITY,IA,52246,31  VALLEY AVE  IOWA CITY IA 52246,0023.00,0,0,113,"Cooking fire, confined to container",N,19-Feb-12,19:18:29,19-Feb-12,19:28:26,,,19-Feb-12,19:32:59,B,1,02,1,3,0,0,0,0,0,0,429,Multifamily dwelling
20-Feb-12,11:08:29,12-0000601,0,1,205,N,MADISON,ST,,,IOWA CITY,IA,52240,205 N MADISON ST  IOWA CITY IA 52240,0021.00,0,0,710,"Malicious, mischievous false call, Other",N,20-Feb-12,11:06:50,20-Feb-12,11:11:50,,,20-Feb-12,11:23:35,A,1,01,5,15,0,0,0,0,0,0,241,"Adult education center, college classroom"
20-Feb-12,17:48:45,12-0000606,0,3,1736,,DOVER ST,ST,,,IOWA CITY,IA,52240,1736  DOVER ST ST  IOWA CITY IA 52240,0014.00,0,0,622,No Incident found on arrival at dispatch address,N,20-Feb-12,17:47:35,20-Feb-12,17:54:52,,,20-Feb-12,17:57:52,A,1,03,0,0,0,0,0,0,1,4,962,"Residential street, road or residential driveway"
20-Feb-12,22:18:57,12-0000611,0,2,315,,DUBLIN,DR,,114,IOWA CITY,IA,52242,315  DUBLIN DR  IOWA CITY IA 52242,0004.00,0,0,554,Assist invalid,N,20-Feb-12,22:17:03,20-Feb-12,22:24:38,,,20-Feb-12,22:29:15,A,1,02,0,0,0,0,0,0,1,3,311,"24-hour care Nursing homes, 4 or more persons"
21-Feb-12,07:03:04,12-0000617,0,1,201,S,LINN,ST,,,IOWA CITY,IA,52240,201 S LINN ST  IOWA CITY IA 52240,0021.00,0,0,700,"False alarm or false call, Other",N,21-Feb-12,07:01:25,21-Feb-12,07:10:08,,,21-Feb-12,07:24:52,B,1,01,1,4,0,0,0,0,1,3,449,"Hotel/motel, commercial"
21-Feb-12,15:27:39,12-0000623,0,1,335,S,CLINTON,ST,,2512,IOWA CITY,IA,52240,335 S CLINTON ST  IOWA CITY IA 52240,0021.00,0,0,311,"Medical assist, assist EMS crew",N,21-Feb-12,15:26:19,21-Feb-12,15:31:59,,,21-Feb-12,15:34:05,B,1,01,0,0,1,4,0,0,0,0,429,Multifamily dwelling
21-Feb-12,22:36:39,12-0000628,0,2,801,,MELROSE,AVE,,,IOWA CITY,IA,52245,801  MELROSE AVE  IOWA CITY IA 52245,0023.00,0,0,311,"Medical assist, assist EMS crew",N,21-Feb-12,22:35:56,21-Feb-12,22:44:07,21-Feb-12,22:52:14,21-Feb-12,22:53:15,B,1,02,1,4,0,0,0,0,0,0,960,"Street, Other"
22-Feb-12,13:15:03,12-0000633,0,2,2253,,HIGHWAY #218,,,,IOWA CITY,IA,52240,2253  HIGHWAY #218   IOWA CITY IA 52240,0104.00,0,0,311,"Medical assist, assist EMS crew",N,22-Feb-12,13:13:08,22-Feb-12,13:21:59,,,22-Feb-12,13:38:33,C,1,02,0,0,1,3,0,0,0,0,111,Bowling establishment
22-Feb-12,23:45:26,12-0000638,0,4,1010,,SCOTT PARK,DR,,301,IOWA CITY,IA,52246,1010  SCOTT PARK DR  IOWA CITY IA 52246,0105.00,0,0,554,Assist invalid,N,22-Feb-12,23:44:01,22-Feb-12,23:53:25,,,23-Feb-12,00:09:56,C,1,04,0,0,1,3,0,0,0,0,429,Multifamily dwelling
23-Feb-12,15:16:57,12-0000643,0,1,100,N,GILBERT,ST,,,IOWA CITY,IA,52240,100 N GILBERT ST  IOWA CITY IA 52240,0011.00,0,0,611,Dispatched & cancelled en route,N,23-Feb-12,15:15:32,,,,,23-Feb-12,15:19:04,B,1,01,0,0,1,3,0,0,0,0,960,"Street, Other"
23-Feb-12,18:49:07,12-0000648,0,3,2801,E,HIGHWAY #6,,,127,IOWA CITY,IA,52240,2801 E HIGHWAY #6   IOWA CITY IA 52240,0018.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,23-Feb-12,18:47:27,23-Feb-12,18:54:38,,,23-Feb-12,19:00:52,B,1,03,0,0,1,3,0,0,0,0,599,Business office
24-Feb-12,10:51:11,12-0000653,0,3,1930,,LAKESIDE,DR,,,IOWA CITY,IA,52240,1930  LAKESIDE DR  IOWA CITY IA 52240,0018.00,0,0,714,"Central station, malicious false alarm",N,24-Feb-12,10:49:22,24-Feb-12,10:59:24,,,24-Feb-12,11:04:00,C,1,03,1,0,0,3,0,0,0,0,213,"Elementary school, including kindergarten"
24-Feb-12,14:34:58,12-0000658,0,3,,,KEOKUK,ST,,,IOWA CITY,IA,52240,  KEOKUK ST  IOWA CITY IA 52240,0017.00,0,0,622,No Incident found on arrival at dispatch address,N,24-Feb-12,14:33:07,24-Feb-12,14:40:41,,,24-Feb-12,14:45:28,C,1,03,0,0,0,0,0,0,1,3,900,"Outside or special property, Other"
25-Feb-12,02:07:25,12-0000663,0,1,114,E,WASHINGTON,ST,,,IOWA CITY,IA,52240,114 E WASHINGTON ST  IOWA CITY IA 52240,0021.00,0,0,622,No Incident found on arrival at dispatch address,N,25-Feb-12,02:05:40,25-Feb-12,02:11:08,,,25-Feb-12,02:12:17,C,1,01,0,0,1,3,0,0,0,0,161,Restaurant or cafeteria
25-Feb-12,07:31:23,12-0000668,0,1,10,E,DAVENPORT,ST,,,IOWA CITY,IA,52242,10 E DAVENPORT ST  IOWA CITY IA 52242,0021.00,0,0,311,"Medical assist, assist EMS crew",N,25-Feb-12,07:31:08,25-Feb-12,07:35:27,,,25-Feb-12,08:03:37,A,1,01,1,3,0,0,0,0,0,0,464,"Barracks, dormitory"
25-Feb-12,19:46:32,12-0000673,0,3,3391,,WENTWORTH,PL,,,IOWA CITY,IA,52240,3391  WENTWORTH PL  IOWA CITY IA 52240,0014.00,0,0,311,"Medical assist, assist EMS crew",N,25-Feb-12,19:44:17,25-Feb-12,19:52:58,,,25-Feb-12,20:05:02,A,1,03,1,3,0,0,0,0,0,0,419,1 or 2 family dwelling
25-Feb-12,23:59:22,12-0000678,0,2,1229,,SHANNON,DR,,103,IOWA CITY,IA,52240,1229  SHANNON DR  IOWA CITY IA 52240,0004.00,0,0,311,"Medical assist, assist EMS crew",N,25-Feb-12,23:58:07,26-Feb-12,00:06:28,,,26-Feb-12,00:23:52,A,1,02,0,0,1,3,0,0,0,0,429,Multifamily dwelling
26-Feb-12,13:47:25,12-0000683,0,3,901,,CROSS PARK,AVE,,E,IOWA CITY,IA,52240,901  CROSS PARK AVE  IOWA CITY IA 52240,0018.00,0,0,311,"Medical assist, assist EMS crew",N,26-Feb-12,13:46:04,26-Feb-12,13:51:25,,,26-Feb-12,14:11:02,C,1,03,0,0,1,3,0,0,0,0,429,Multifamily dwelling
26-Feb-12,20:14:10,12-0000688,0,1,229,S,JOHNSON,ST,,,IOWA CITY,IA,52245,229 S JOHNSON ST  IOWA CITY IA 52245,0016.00,0,0,251,"Excessive heat, scorch burns with no ignition",N,26-Feb-12,20:12:39,26-Feb-12,20:17:49,,,26-Feb-12,20:30:43,C,1,01,5,14,0,0,0,0,0,0,429,Multifamily dwelling
27-Feb-12,10:24:01,12-0000693,0,3,1010,,1ST,AVE,,,IOWA CITY,IA,52240,1010  1ST AVE  IOWA CITY IA 52240,0014.00,0,0,611,Dispatched & cancelled en route,N,27-Feb-12,10:21:42,,,,,27-Feb-12,10:25:50,A,1,3-4,1,4,0,0,0,0,0,0,419,1 or 2 family dwelling
27-Feb-12,14:29:48,12-0000698,0,2,200,,HAWKINS,DR,,,IOWA CITY,IA,52242,200  HAWKINS DR  IOWA CITY IA 52242,0023.00,0,0,311,"Medical assist, assist EMS crew",N,27-Feb-12,14:28:06,27-Feb-12,14:34:08,,,27-Feb-12,14:46:39,A,1,02,0,0,1,4,0,0,0,0,331,Hospital - medical or psychiatric
27-Feb-12,17:59:48,12-0000703,0,2,51,,NEWTON,RD,,,IOWA CITY,IA,52242,51  NEWTON RD  IOWA CITY IA 52242,0023.00,0,0,743,"Smoke detector activation, no fire - unintentional",N,27-Feb-12,17:57:51,27-Feb-12,18:03:23,,,27-Feb-12,18:14:37,A,1,20,5,15,0,0,0,0,0,0,241,"Adult education center, college classroom"
28-Feb-12,04:44:50,12-0000708,0,3,,,KEOKUK,CT,,,IOWA CITY,IA,52245,  KEOKUK CT  IOWA CITY IA 52245,0017.00,0,0,311,"Medical assist, assist EMS crew",N,28-Feb-12,04:43:10,28-Feb-12,04:50:04,,,28-Feb-12,04:51:48,A,1,3-1,1,4,0,0,0,0,0,0,962,"Residential street, road or residential driveway"
28-Feb-12,10:59:55,12-0000713,0,2,,W,HIGHWAY #1,,,,IOWA CITY,IA,52240, W HIGHWAY #1   IOWA CITY IA 52240,0006.00,0,0,352,Extrication of victim(s) from vehicle,N,28-Feb-12,10:58:16,28-Feb-12,11:04:29,,,28-Feb-12,11:25:27,B,1,2-1,4,4,0,0,0,0,0,0,961,Highway or divided highway
28-Feb-12,22:41:20,12-0000718,0,2,1229,,SHANNON,DR,,103,IOWA CITY,IA,52240,1229  SHANNON DR  IOWA CITY IA 52240,0004.00,0,0,311,"Medical assist, assist EMS crew",N,28-Feb-12,22:39:56,28-Feb-12,22:47:49,,,28-Feb-12,22:59:09,B,1,2-1,1,3,0,0,0,0,0,0,429,Multifamily dwelling
29-Feb-12,14:06:09,12-0000723,0,4,356,,CAMDEN,RD,,,IOWA CITY,IA,52240,356  CAMDEN RD  IOWA CITY IA 52240,0105.00,0,0,550,"Public service assistance, Other",N,29-Feb-12,14:03:09,29-Feb-12,14:15:27,,,29-Feb-12,14:25:32,A,1,4-3,0,0,0,0,0,0,1,3,965,Vehicle parking area
29-Feb-12,22:28:32,12-0000728,0,1,709,,MANOR,DR,,,IOWA CITY,IA,52240,709  MANOR DR  IOWA CITY IA 52240,0023.00,0,0,311,"Medical assist, assist EMS crew",N,29-Feb-12,22:27:28,29-Feb-12,22:35:05,,,29-Feb-12,22:42:41,A,1,1-2,0,3,1,0,0,0,0,0,419,1 or 2 family dwelling
01-Mar-12,07:33:29,12-0000733,0,3,1941,,GRANTWOOD,DR,,,IOWA CITY,IA,52240,1941  GRANTWOOD DR  IOWA CITY IA 52240,0018.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,01-Mar-12,07:32:34,01-Mar-12,07:37:40,,,01-Mar-12,07:48:00,B,1,3-1,0,0,1,3,0,0,0,0,960,"Street, Other"
